Especies	C_1	C_2	C_3	C_4	C_5	C_6	C_7	C_8	C_9	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	C_20	C_21	C_22	C_23	C_24	C_25	C_26	C_27	C_28	C_29	C_30	C_31	C_32	C_33	C_34	C_35	C_36	C_37	C_38	C_39	C_40	C_41	C_42	C_43	C_44	C_45	C_46	C_47	C_48	C_49	C_50	C_51	C_52	C_53	C_54	C_55	C_56	C_57	C_58	C_59	C_60	C_61	C_62	C_63	C_64	C_65	C_66	C_67	C_68	C_69	C_70	C_71
Pristimantis nicefori_08	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	4	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	4	2	1	4	3	2	2	2
Pristimantis nicefori_09	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	4	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	4	2	1	4	3	2	2	2
Pristimantis nicefori_10	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	4	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	4	2	1	4	3	2	2	2
Pristimantis miyatai_01	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_02	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_03	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_04	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_05	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_06	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_07	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_08	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_09	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis miyatai_10	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	3	1	1	2	NA	1	1	2	1	1	1	1	1	1	1	4	2	3	3	3	2	2	2
Pristimantis merostictus_01	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_02	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_03	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_04	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_05	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_06	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_07	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_08	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_09	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis merostictus_10	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis lynchi_01	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	1	1	4	2	2	4	3	2	2	2
Pristimantis lynchi_02	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	2	1	4	2	3	4	3	2	2	2
Pristimantis lutitus_01	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	1	2	1	4	2	3	4	3	2	2	2
Pristimantis lutitus_02	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_03	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_04	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_05	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_06	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_07	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_08	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_09	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis lutitus_10	1	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis juanchoi_01	2	2	2	3	2	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	2	4	3	2	2	2
Pristimantis jorgevelosai_01	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis jorgevelosai_02	2	2	2	1	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis jorgevelosai_03	2	2	2	1	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis jorgevelosai_04	2	2	2	1	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis jorgevelosai_05	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis jorgevelosai_06	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis erythropleura_01	2	1	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Pristimantis bicolor_01	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_02	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_03	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_04	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_05	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_06	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_07	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_08	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_09	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bicolor_10	1	2	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	3	3	1	1	5	5	5	1	1	2	NA	4	1	5	1	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bacchus_01	2	1	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bacchus_02	2	1	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis bacchus_03	1	1	2	3	2	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	4	3	2	2	2
Pristimantis anolirex_01	1	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_02	1	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_03	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_04	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_05	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_06	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_07	1	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_08	1	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_09	1	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis anolirex_10	2	2	2	3	3	1	1	2	1	1	2	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	1	1	1	4	2	3	3	2	1	5	5	5	1	1	2	NA	4	1	2	3	4	3	1	1	1	2	1	1	2	1	5	5	5	5	1	1	4	2	5	4	3	2	2	2
Pristimantis acutirostris_01	2	1	2	3	3	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	1	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_01	1	1	2	3	3	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_02	1	1	2	3	3	1	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_03	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_04	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_05	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_06	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_07	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_08	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_09	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis  prolixodiscus_10	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	1	4	2	1	3	3	2	2	2
Tachiramantis douglasi_01	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_02	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_03	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_04	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_05	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_06	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_07	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_08	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_09	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
Tachiramantis douglasi_10	1	1	2	3	3	2	1	2	1	1	1	1	2	1	2	1	1	1	1	3	1	2	2	1	1	2	2	2	1	1	4	2	4	3	3	1	5	5	5	1	1	2	NA	4	1	5	5	4	1	1	1	2	NA	1	1	2	1	5	5	5	5	1	2	4	2	3	3	3	2	2	2
